Timestamp (ISO),timestamp,voltage (V),current (mA),power (mW), brand, rated_voltage,ers
2025-08-11T16:55:57.177563,1754945756, 9.12, 148.50, 1272.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:56:07.167167,1754945766, 9.13, 147.50, 1282.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:56:17.177881,1754945776, 9.14, 139.60, 1320.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:56:27.166660,1754945786, 9.13, 142.70, 1320.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:56:37.171757,1754945796, 9.13, 141.10, 1292.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:56:47.178159,1754945806, 9.13, 141.80, 1354.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:56:57.173187,1754945816, 9.13, 138.60, 1350.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:57:07.177825,1754945826, 9.13, 148.40, 1264.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:57:17.174871,1754945836, 9.12, 147.60, 1292.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:57:27.165114,1754945846, 9.12, 141.90, 1318.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:57:37.177425,1754945856, 9.12, 143.70, 1344.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:57:47.165433,1754945866, 9.13, 141.30, 1354.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:57:57.176561,1754945876, 9.13, 137.20, 1340.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:58:07.177071,754945886, 9.12, 144.20, 1350.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:58:17.173407,54945896, 9.13, 147.80, 1262.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:58:27.176360,1754945906, 9.13, 141.40, 1300.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:58:37.177661,1754945916, 9.12, 146.80, 1308.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:58:47.175111,1754945926, 9.13, 148.10, 1252.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:58:57.167631,1754945936, 9.12, 146.50, 1310.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:59:07.164322,1754945946, 9.12, 147.50, 1264.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:59:17.176800,1754945956, 9.12, 148.10, 1298.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:59:27.169816,1754945966, 9.13, 144.90, 1272.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:59:37.173225,1754945976, 9.12, 146.30, 1272.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:59:47.174793,1754945986, 9.13, 139.40, 1344.00, G4 RV Ceiling, 12.00,50
2025-08-11T16:59:57.177349,1754945996, 9.12, 147.60, 1274.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:00:07.173651,1754946006, 9.13, 138.00, 1324.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:00:17.176208,1754946016, 9.12, 139.20, 1354.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:00:27.164437,1754946026, 9.13, 141.50, 1298.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:00:37.176413,1754946036, 9.13, 138.30, 1346.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:00:47.174994,1754946046, 9.12, 139.10, 1350.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:00:57.172368,1754946056, 9.13, 142.40, 1274.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:01:07.174026,1754946066, 9.12, 142.80, 1346.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:01:17.162065,1754946076, 9.12, 146.90, 1248.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:01:27.170102,1754946086, 9.12, 144.50, 1344.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:01:37.175908,1754946096, 9.12, 147.80, 1262.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:01:47.173142,1754946106, 9.12, 146.70, 1324.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:01:57.170046,1754946116, 9.13, 140.30, 1298.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:02:07.173053,1754946126, 9.12, 143.20, 1346.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:02:17.175847,1754946136, 9.13, 138.20, 1314.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:02:27.174841,1754946146, 9.12, 146.70, 1282.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:02:37.175570,1754946156, 9.13, 136.90, 1336.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:02:47.175489,1754946166, 9.12, 144.50, 1334.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:02:57.164508,1754946176, 9.12, 138.00, 1314.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:03:07.164042,1754946186, 9.13, 138.30, 1340.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:03:17.169533,1754946196, 9.13, 138.70, 1330.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:03:27.169783,1754946206, 9.13, 147.30, 1318.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:03:37.172171,1754946216, 9.13, 144.50, 1258.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:03:47.174562,1754946226, 9.12, 142.70, 1340.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:03:57.175011,1754946236, 9.12, 137.90, 1318.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:04:07.172917,1754946246, 9.12, 141.80, 1344.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:04:17.172528,1754946256, 9.12, 139.80, 1346.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:04:27.165302,1754946266, 9.12, 140.00, 1340.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:04:37.166668,1754946276, 9.12, 146.80, 1274.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:04:47.171035,1754946286, 9.12, 146.90, 1304.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:04:57.175141,1754946296, 9.13, 142.40, 1272.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:05:07.174724,1754946306, 9.12, 138.90, 1334.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:05:17.173999,1754946316, 9.13, 137.90, 1324.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:05:27.167813,1754946326, 9.12, 147.50, 1258.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:05:37.165089,1754946336, 9.12, 148.10, 1292.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:05:47.167541,1754946346, 9.12, 147.40, 1248.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:05:57.170328,1754946356, 9.12, 147.30, 1272.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:06:07.172697,1754946366, 9.12, 142.60, 1340.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:06:17.173829,1754946376, 9.12, 144.90, 1262.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:06:27.169955,54946386, 9.12, 146.10, 1310.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:06:37.172181,1754946396, 9.12, 146.80, 1272.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:06:47.174519,1754946406, 9.13, 139.20, 1300.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:06:57.164103,1754946416, 9.12, 145.30, 1314.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:07:07.162869,1754946426, 9.12, 141.60, 1344.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:07:17.166791,1754946436, 9.12, 144.60, 1252.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:07:27.173022,1754946446, 9.12, 139.20, 1340.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:07:37.172157,1754946456, 9.13, 141.00, 1292.00, G4 RV Ceiling, 12.00,50
2025-08-11T17:11:41.668243,1754946700, 7.96, 4.30, 30.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:11:51.664441,1754946710, 7.98, 4.80, 30.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:12:01.672879,1754946720, 7.96, 3.70, 36.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:12:11.668032,1754946730, 7.96, 3.70, 26.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:12:21.672116,1754946740, 7.98, 4.00, 30.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:12:31.670097,1754946750, 7.97, 3.90, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:12:41.672337,1754946760, 7.98, 4.00, 26.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:12:51.667355,1754946770, 7.96, 3.10, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:13:01.661099,1754946780, 7.98, 3.30, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:13:11.670860,1754946790, 7.96, 2.70, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:13:21.671961,754946800, 7.98, 4.00, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:13:31.670792,1754946810, 7.95, 2.50, 32.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:13:41.668497,1754946820, 7.98, 2.10, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:13:51.672148,1754946830, 7.97, 2.70, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:14:01.671407,1754946840, 7.98, 3.80, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:14:11.662236,1754946850, 7.96, 2.30, 26.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:14:21.667416,1754946860, 7.96, 2.60, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:14:31.668820,1754946870, 7.98, 2.50, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:14:41.664014,1754946880, 7.96, 2.20, 30.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:14:51.664149,1754946890, 7.99, 2.30, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:15:01.668460,1754946900, 7.97, 2.60, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:15:11.667729,1754946910, 7.96, 2.50, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:15:21.669568,1754946920, 7.96, 2.50, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:15:31.668116,1754946930, 7.96, 2.50, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:15:41.666109,1754946940, 7.97, 2.00, 26.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:15:51.663491,1754946950, 7.98, 2.70, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:16:01.670439,1754946960, 7.98, 3.20, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:16:11.666050,1754946970, 7.97, 2.40, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:16:21.664816,1754946980, 7.98, 3.10, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:16:31.667909,1754946990, 7.97, 2.50, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:16:41.664866,1754947000, 7.98, 2.80, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:16:51.669201,1754947010, 7.97, 2.20, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:17:01.669276,1754947020, 7.97, 2.40, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:17:11.669190,1754947030, 7.97, 2.20, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:17:21.670669,1754947040, 7.97, 2.00, 26.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:17:31.656068,1754947050, 7.99, 2.90, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:17:41.670652,754947060, 7.98, 2.30, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:17:51.661128,1754947070, 8.00, 2.20, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:18:01.667434,1754947080, 7.99, 3.20, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:18:11.666435,754947090, 7.97, 2.50, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:18:21.669459,1754947100, 7.97, 2.50, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:18:31.667294,1754947110, 7.98, 2.90, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:18:41.670081,754947120, 7.98, 2.00, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:18:51.656058,1754947130, 7.97, 2.40, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:19:01.665725,1754947140, 8.00, 2.90, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:19:11.668763,1754947150, 7.98, 2.40, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:19:21.667007,1754947160, 7.99, 2.00, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:19:31.667181,1754947170, 7.98, 2.70, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:19:41.670520,1754947180, 7.97, 2.10, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:19:51.669463,1754947190, 7.97, 2.40, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:20:01.669747,1754947200, 7.97, 2.10, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:20:11.657776,1754947210, 7.97, 2.60, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:20:21.659940,1754947220, 7.98, 2.60, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:20:31.661939,1754947230, 7.98, 2.40, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:20:41.665780,1754947240, 7.96, 2.30, 26.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:20:51.666625,1754947250, 7.99, 2.90, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:21:01.666615,1754947260, 7.98, 2.70, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:21:11.666266,1754947270, 7.98, 2.80, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:21:21.668818,1754947280, 7.98, 1.80, 26.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:21:31.669199,1754947290, 7.97, 2.40, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:21:41.661974,1754947300, 7.98, 2.80, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:21:51.665688,1754947310, 7.98, 2.30, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:22:01.667712,1754947320, 7.96, 2.30, 26.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:22:11.668803,1754947330, 7.97, 2.30, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:22:21.668197,1754947340, 7.99, 3.20, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:22:31.655969,1754947350, 7.98, 2.80, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:22:41.659815,1754947360, 7.98, 3.00, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:22:51.659607,54947370, 7.97, 2.30, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:23:01.662559,1754947380, 7.97, 2.30, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:23:11.666589,1754947390, 7.97, 2.10, 26.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:23:21.660481,1754947400, 8.00, 2.50, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:23:31.664876,1754947410, 8.00, 2.60, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:23:41.665845,1754947420, 8.00, 2.70, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:23:51.664438,1754947430, 7.97, 2.20, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:24:01.664238,1754947440, 8.00, 2.50, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:24:11.666006,1754947450, 7.97, 1.90, 26.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:24:21.663296,1754947460, 7.96, 2.80, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:24:31.661126,1754947470, 7.98, 2.50, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:24:41.665676,1754947480, 8.00, 2.40, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:24:51.666582,1754947490, 7.97, 2.10, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:25:01.667587,1754947500, 7.98, 2.00, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:25:11.661546,1754947510, 7.97, 2.20, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:25:21.660857,1754947520, 7.99, 3.30, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:25:31.665636,1754947530, 7.99, 3.00, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:25:41.655777,1754947540, 8.00, 2.20, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:25:51.665159,1754947550, 7.98, 3.30, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:26:01.662063,1754947560, 7.98, 3.20, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:26:11.666222,1754947570, 8.00, 2.80, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:26:21.667260,1754947580, 7.97, 2.90, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:26:31.653994,1754947590, 8.00, 3.40, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:26:41.663721,1754947600, 8.00, 3.30, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:26:51.663566,1754947610, 7.98, 2.20, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:27:01.667294,1754947620, 8.00, 2.80, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:27:11.659710,1754947630, 7.98, 2.50, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:27:21.665569,1754947640, 7.97, 2.50, 16.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:27:31.666198,1754947650, 7.97, 2.30, 22.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:27:41.657841,1754947660, 7.99, 2.10, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:27:51.652847,1754947670, 7.98, 2.40, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:28:01.665280,1754947680, 7.97, 3.00, 20.00, G4 RV Ceiling, 12.00,25
2025-08-11T17:28:11.652176,1754947690, 7.98, 2.20, 26.00, G4 RV Ceiling, 12.00,25
